# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
1397.9898766;424.5791397;266.9525380;1.4786273;0.0025578;29.2150183;7.2110085
1398.0398763;424.5293520;266.9571369;1.4787550;0.0025586;29.2274023;7.2098561
1398.0898759;424.4795637;266.9617294;1.4788828;0.0025594;29.2397863;7.2087037
1398.1398755;424.4297748;266.9663156;1.4790107;0.0025602;29.2521702;7.2075513
1398.1898752;424.3799854;266.9708954;1.4791386;0.0025611;29.2645542;7.2063989
1398.2398748;424.3301954;266.9754688;1.4792666;0.0025620;29.2769382;7.2052466
1398.2898745;424.2804047;266.9800358;1.4793946;0.0025629;29.2893221;7.2040942
1398.3398741;424.2306135;266.9845965;1.4795226;0.0025639;29.3017061;7.2029418
1398.3898737;424.1808218;266.9891508;1.4796508;0.0025648;29.3140901;7.2017894
1398.4398734;424.1310294;266.9936987;1.4797789;0.0025658;29.3264741;7.2006370
1398.4898730;424.0812364;266.9982403;1.4799072;0.0025668;29.3388580;7.1994847
1398.5398727;424.0314429;267.0027754;1.4800354;0.0025678;29.3512420;7.1983323
1398.5898723;423.9816488;267.0073042;1.4801638;0.0025688;29.3636260;7.1971799
1398.6398719;423.9318541;267.0118266;1.4802922;0.0025698;29.3760099;7.1960275
1398.6898716;423.8820588;267.0163425;1.4804206;0.0025709;29.3883939;7.1948751
1398.7398712;423.8322630;267.0208521;1.4805491;0.0025719;29.4007779;7.1937228
1398.7898708;423.7824665;267.0253553;1.4806776;0.0025730;29.4131619;7.1925704
1398.8398705;423.7326695;267.0298521;1.4808062;0.0025741;29.4255458;7.1914180
1398.8898701;423.6828719;267.0343425;1.4809349;0.0025752;29.4379298;7.1902656
1398.9398698;423.6330737;267.0388264;1.4810636;0.0025763;29.4503138;7.1891132
1398.9898694;423.5832750;267.0433040;1.4811924;0.0025774;29.4625620;7.1879017
1399.0398690;423.5334757;267.0477751;1.4813212;0.0025785;29.4746644;7.1866266
1399.0898687;423.4836758;267.0522399;1.4814501;0.0025797;29.4867667;7.1853515
1399.1398683;423.4338753;267.0566982;1.4815790;0.0025808;29.4988691;7.1840764
1399.1898679;423.3840743;267.0611500;1.4817080;0.0025820;29.5109715;7.1828013
1399.2398676;423.3342726;267.0655955;1.4818371;0.0025831;29.5230738;7.1815262
1399.2898672;423.2844704;267.0700346;1.4819662;0.0025843;29.5351762;7.1802511
1399.3398669;423.2346677;267.0744672;1.4820954;0.0025855;29.5472786;7.1789760
1399.3898665;423.1848643;267.0788933;1.4822246;0.0025866;29.5593809;7.1777009
1399.4398661;423.1350604;267.0833131;1.4823539;0.0025878;29.5714833;7.1764258
1399.4898658;423.0852559;267.0877264;1.4824832;0.0025890;29.5835856;7.1751507
1399.5398654;423.0354509;267.0921332;1.4826126;0.0025902;29.5956880;7.1738756
1399.5898650;422.9856453;267.0965337;1.4827421;0.0025913;29.6077904;7.1726005
1399.6398647;422.9358391;267.1009276;1.4828716;0.0025925;29.6198927;7.1713254
1399.6898643;422.8860323;267.1053152;1.4830012;0.0025937;29.6319951;7.1700503
1399.7398640;422.8362250;267.1096962;1.4831309;0.0025949;29.6440975;7.1687752
1399.7898636;422.7864171;267.1140708;1.4832606;0.0025961;29.6561998;7.1675001
1399.8398632;422.7366086;267.1184390;1.4833903;0.0025973;29.6683022;7.1662251
1399.8898629;422.6867996;267.1228007;1.4835202;0.0025985;29.6804045;7.1649500
1399.9398625;422.6369900;267.1271559;1.4836501;0.0025997;29.6925069;7.1636749
1399.9898622;422.5871798;267.1315046;1.4837800;0.0026009;29.7046093;7.1623998
1400.0398618;422.5373691;267.1358469;1.4839100;0.0026021;29.7167116;7.1611247
1400.0898614;422.4875578;267.1401827;1.4840401;0.0026034;29.7288140;7.1598496
1400.1398611;422.4377460;267.1445120;1.4841702;0.0026046;29.7409164;7.1585745
1400.1898607;422.3879336;267.1488348;1.4843005;0.0026058;29.7530187;7.1572994
1400.2398603;422.3381206;267.1531512;1.4844307;0.0026070;29.7651211;7.1560243
1400.2898600;422.2883070;267.1574610;1.4845610;0.0026082;29.7772234;7.1547492
1400.3398596;422.2384929;267.1617644;1.4846914;0.0026095;29.7893258;7.1534741
1400.3898593;422.1886783;267.1660613;1.4848219;0.0026107;29.8014282;7.1521990
1400.4398589;422.1388630;267.1703516;1.4849524;0.0026119;29.8135305;7.1509239
1400.4898585;422.0890473;267.1746355;1.4850830;0.0026132;29.8256329;7.1496488
1400.5398582;422.0392309;267.1789128;1.4852137;0.0026144;29.8377353;7.1483737
1400.5898578;421.9894140;267.1831837;1.4853444;0.0026157;29.8498376;7.1470986
1400.6398574;421.9395966;267.1874480;1.4854752;0.0026169;29.8619400;7.1458235
1400.6898571;421.8897785;267.1917058;1.4856060;0.0026182;29.8740423;7.1445484
1400.7398567;421.8399600;267.1959571;1.4857369;0.0026194;29.8861447;7.1432733
1400.7898564;421.7901408;267.2002019;1.4858679;0.0026207;29.8982471;7.1419982
1400.8398560;421.7403211;267.2044401;1.4859990;0.0026219;29.9103494;7.1407231
1400.8898556;421.6905009;267.2086718;1.4861301;0.0026232;29.9224518;7.1394480
1400.9398553;421.6406801;267.2128970;1.4862612;0.0026245;29.9345541;7.1381729
1400.9898549;421.5908588;267.2171156;1.4863925;0.0026257;29.9465153;7.1368460
1401.0398545;421.5410368;267.2213277;1.4865238;0.0026270;29.9583414;7.1354695
1401.0898542;421.4912144;267.2255333;1.4866552;0.0026283;29.9701676;7.1340930
1401.1398538;421.4413914;267.2297323;1.4867866;0.0026295;29.9819937;7.1327165
1401.1898535;421.3915678;267.2339247;1.4869181;0.0026308;29.9938198;7.1313400
1401.2398531;421.3417437;267.2381106;1.4870497;0.0026321;30.0056459;7.1299635
1401.2898527;421.2919191;267.2422900;1.4871813;0.0026334;30.0174721;7.1285870
1401.3398524;421.2420938;267.2464628;1.4873130;0.0026346;30.0292982;7.1272105
1401.3898520;421.1922681;267.2506290;1.4874447;0.0026359;30.0411243;7.1258340
1401.4398517;421.1424418;267.2547886;1.4875766;0.0026372;30.0529504;7.1244575
1401.4898513;421.0926149;267.2589417;1.4877084;0.0026385;30.0647766;7.1230810
1401.5398509;421.0427875;267.2630882;1.4878404;0.0026398;30.0766027;7.1217045
1401.5898506;420.9929596;267.2672282;1.4879724;0.0026410;30.0884288;7.1203280
1401.6398502;420.9431311;267.2713615;1.4881045;0.0026423;30.1002550;7.1189516
1401.6898498;420.8933020;267.2754883;1.4882367;0.0026436;30.1120811;7.1175751
1401.7398495;420.8434724;267.2796085;1.4883689;0.0026449;30.1239072;7.1161986
1401.7898491;420.7936423;267.2837221;1.4885011;0.0026462;30.1357333;7.1148221
1401.8398488;420.7438116;267.2878291;1.4886335;0.0026475;30.1475595;7.1134456
1401.8898484;420.6939804;267.2919295;1.4887659;0.0026488;30.1593856;7.1120691
1401.9398480;420.6441486;267.2960233;1.4888984;0.0026501;30.1712117;7.1106926
1401.9898477;420.5943163;267.3001105;1.4890309;0.0026514;30.1830378;7.1093161
1402.0398473;420.5444835;267.3041911;1.4891635;0.0026527;30.1948640;7.1079396
1402.0898469;420.4946501;267.3082651;1.4892962;0.0026539;30.2066901;7.1065631
1402.1398466;420.4448162;267.3123325;1.4894289;0.0026552;30.2185162;7.1051866
1402.1898462;420.3949817;267.3163933;1.4895617;0.0026565;30.2303423;7.1038101
1402.2398459;420.3451467;267.3204474;1.4896946;0.0026578;30.2421685;7.1024336
1402.2898455;420.2953111;267.3244949;1.4898275;0.0026591;30.2539946;7.1010571
1402.3398451;420.2454751;267.3285358;1.4899605;0.0026604;30.2658207;7.0996807
